XDR_FIELD_NAME,XDR_DR_TYPE,XDR_FIELD_TYPE,XDR_FIELD_INDEX
"SDS[0-9]{{.*?}},dr_[_\w]+,(dr_[_\w]+);(.*)}}",regstr,0,0
ACCESS_POINT_NAME,dr_up_iismp,4,33
ACCOUNT_BLANCE,dr_rent,1,65
ACCOUNT_BLANCE,dr_wlan,4,84
ACCTID,dr_lte_flow,4,6
ACCTID,dr_mvno_flow,4,7
ACCT_BALANCE_ID,dr_lte_acctbal,4,2
ACCT_BALANCE_ID,dr_lte_ballog,4,2
ACCT_BALANCE_ID,dr_lte_balpayout,4,3
ACCT_BALANCE_ID,dr_lte_balsrc,4,3
ACCT_BASE,dr_info_sd,4,15
ACCT_CODE,dr_yd_tz,4,16
ACCT_CODE,dr_yd_zd,4,16
ACCT_DATE,dr_lte_dbi,4,7
ACCT_DATE,dr_lte_mbi,4,7
ACCT_DATE,dr_mvno_dbi,4,8
ACCT_DATE,dr_mvno_mbi,4,8
ACCT_ID,dr_apportion_zd,4,2
ACCT_ID,dr_bcbp_bill,1,3
ACCT_ID,dr_bill_mobl,4,14
ACCT_ID,dr_bill_pstn,4,14
ACCT_ID,dr_fix_mbi,4,5
ACCT_ID,dr_invoice_zd,4,2
ACCT_ID,dr_iot_bill,4,2
ACCT_ID,dr_iot_bill_day,4,2
ACCT_ID,dr_iot_bill_up,4,2
ACCT_ID,dr_iot_info,4,2
ACCT_ID,dr_iot_info_up,4,2
ACCT_ID,dr_ivpn,1,14
ACCT_ID,dr_lte_acctbal,4,4
ACCT_ID,dr_lte_acctitem,4,7
ACCT_ID,dr_lte_adjust,4,5
ACCT_ID,dr_lte_badbill,4,6
ACCT_ID,dr_lte_dbi,4,3
ACCT_ID,dr_lte_due,4,6
ACCT_ID,dr_lte_mbi,4,3
ACCT_ID,dr_lte_pay,4,8
ACCT_ID,dr_mvno_dbi,4,4
ACCT_ID,dr_mvno_mbi,4,4
ACCT_ID,dr_oth_mbi,4,5
ACCT_ID,dr_rent_file,1,3
ACCT_ID,dr_xz,4,2
ACCT_ID,dr_zd,4,32
ACCT_ITEM_ID,dr_lte_acctitem,4,2
ACCT_ITEM_LIST,dr_oth_mbi,4,13
ACCT_ITEM_NAME,dr_oth_mbi,4,15
ACCT_ITEM_TP_ID,dr_iot_bill,4,4
ACCT_ITEM_TP_ID,dr_iot_bill_day,4,4
ACCT_ITEM_TP_ID,dr_iot_bill_up,4,4
ACCT_ITEM_TP_ID,dr_iot_info,4,4
ACCT_ITEM_TP_ID,dr_iot_info_up,4,4
ACCT_ITEM_TYPE_A,dr_mvno_cs,4,31
ACCT_ITEM_TYPE_A,dr_mvno_ismp,4,12
ACCT_ITEM_TYPE_A,dr_mvno_ps,4,20
ACCT_ITEM_TYPE_A,dr_mvno_sms,4,11
ACCT_ITEM_TYPE_B,dr_mvno_cs,4,33
ACCT_ITEM_TYPE_B,dr_mvno_ps,4,22
ACCT_ITEM_TYPE_C,dr_mvno_cs,4,35
ACCT_ITEM_TYPE_ID,dr_apportion_zd,4,7
ACCT_ITEM_TYPE_ID,dr_bcbp_bill,4,19
ACCT_ITEM_TYPE_ID,dr_bill_mobl,4,9
ACCT_ITEM_TYPE_ID,dr_bill_pstn,4,9
ACCT_ITEM_TYPE_ID,dr_fix_mbi,4,13
ACCT_ITEM_TYPE_ID,dr_ivpn,1,9
ACCT_ITEM_TYPE_ID,dr_lte_acctitem,4,3
ACCT_ITEM_TYPE_ID,dr_lte_adjust,4,7
ACCT_ITEM_TYPE_ID,dr_lte_badbill,4,8
ACCT_ITEM_TYPE_ID,dr_lte_balpayout,4,13
ACCT_ITEM_TYPE_ID,dr_lte_dbi,4,10
ACCT_ITEM_TYPE_ID,dr_lte_mbi,4,10
ACCT_ITEM_TYPE_ID,dr_mvno_dbi,4,11
ACCT_ITEM_TYPE_ID,dr_mvno_mbi,4,11
ACCT_ITEM_TYPE_ID,dr_oth_mbi,4,14
ACCT_ITEM_TYPE_ID,dr_relv,4,4
ACCT_ITEM_TYPE_ID,dr_zd,4,27
ACCT_ITEM_TYPE_ID_PROV,dr_relv,4,1
ACCT_ITEM_TYPE_ID_PROVINCE,dr_bill_mobl,4,15
ACCT_ITEM_TYPE_ID_PROVINCE,dr_bill_pstn,4,15
ACCT_ITEM_TYPE_ID_PROVINCE,dr_zd,4,33
ACCT_ITEM_TYPE_ID_TAX,dr_bill_mobl,4,21
ACCT_ITEM_TYPE_ID_TAX,dr_bill_pstn,4,21
ACCT_ITEM_TYPE_ID_TAX,dr_zd,4,44
ACCT_ITEM_TYPE_NAME_PROV,dr_relv,4,2
ACC_DURATION,dr_highroam,2,10
ACC_FEE,dr_highroam,2,13
ACC_ID,dr_cs,2,14
ACC_ID,dr_cs_army,2,14
ACC_ID,dr_cs_int,2,14
ACC_ID,dr_ext,2,10
ACC_ID,dr_ismp,2,12
ACC_ID,dr_ismp1,2,12
ACC_ID,dr_ismp_int,2,12
ACC_ID,dr_mms,2,12
ACC_ID,dr_pre_eop_cs,2,14
ACC_ID,dr_pre_eop_ismp,2,12
ACC_ID,dr_pre_eop_ps,2,12
ACC_ID,dr_pre_eop_sms,2,12
ACC_ID,dr_ps,2,12
ACC_ID,dr_ps_bak,2,12
ACC_ID,dr_ps_int,2,12
ACC_ID,dr_ps_to_other,2,12
ACC_ID,dr_rent,1,9
ACC_ID,dr_sms,2,12
ACC_ID,dr_sms_int,2,12
ACC_ID,dr_vpmn,2,14
ACC_ID,dr_wlan,2,12
ACC_ID,dr_ybtj,4,5
ACC_ITEM_CODE1,dr_cs,1,120
ACC_ITEM_CODE1,dr_cs_army,1,120
ACC_ITEM_CODE1,dr_cs_int,1,120
ACC_ITEM_CODE1,dr_ismp,1,108
ACC_ITEM_CODE1,dr_ismp1,1,108
ACC_ITEM_CODE1,dr_ismp_int,1,108
ACC_ITEM_CODE1,dr_pre_eop_cs,1,120
ACC_ITEM_CODE1,dr_pre_eop_ismp,1,108
ACC_ITEM_CODE1,dr_pre_eop_ps,1,152
ACC_ITEM_CODE1,dr_pre_eop_sms,1,112
ACC_ITEM_CODE1,dr_ps,1,152
ACC_ITEM_CODE1,dr_ps_bak,1,152
ACC_ITEM_CODE1,dr_ps_int,1,152
ACC_ITEM_CODE1,dr_sms,1,112
ACC_ITEM_CODE1,dr_sms_int,1,112
ACC_ITEM_CODE1,dr_vpmn,1,120
ACC_ITEM_CODE2,dr_cs,1,121
ACC_ITEM_CODE2,dr_cs_army,1,121
ACC_ITEM_CODE2,dr_cs_int,1,121
ACC_ITEM_CODE2,dr_ismp,1,109
ACC_ITEM_CODE2,dr_ismp1,1,109
ACC_ITEM_CODE2,dr_ismp_int,1,109
ACC_ITEM_CODE2,dr_pre_eop_cs,1,121
ACC_ITEM_CODE2,dr_pre_eop_ismp,1,109
ACC_ITEM_CODE2,dr_pre_eop_ps,1,153
ACC_ITEM_CODE2,dr_pre_eop_sms,1,113
ACC_ITEM_CODE2,dr_ps,1,153
ACC_ITEM_CODE2,dr_ps_bak,1,153
ACC_ITEM_CODE2,dr_ps_int,1,153
ACC_ITEM_CODE2,dr_sms,1,113
ACC_ITEM_CODE2,dr_sms_int,1,113
ACC_ITEM_CODE2,dr_vpmn,1,121
ACC_ITEM_CODE3,dr_cs,1,122
ACC_ITEM_CODE3,dr_cs_army,1,122
ACC_ITEM_CODE3,dr_cs_int,1,122
ACC_ITEM_CODE3,dr_ismp,1,110
ACC_ITEM_CODE3,dr_ismp1,1,110
ACC_ITEM_CODE3,dr_ismp_int,1,110
ACC_ITEM_CODE3,dr_pre_eop_cs,1,122
ACC_ITEM_CODE3,dr_pre_eop_ismp,1,110
ACC_ITEM_CODE3,dr_pre_eop_ps,1,154
ACC_ITEM_CODE3,dr_pre_eop_sms,1,114
ACC_ITEM_CODE3,dr_ps,1,154
ACC_ITEM_CODE3,dr_ps_bak,1,154
ACC_ITEM_CODE3,dr_ps_int,1,154
ACC_ITEM_CODE3,dr_sms,1,114
ACC_ITEM_CODE3,dr_sms_int,1,114
ACC_ITEM_CODE3,dr_vpmn,1,122
ACC_ITEM_CODE4,dr_cs,1,123
ACC_ITEM_CODE4,dr_cs_army,1,123
ACC_ITEM_CODE4,dr_cs_int,1,123
ACC_ITEM_CODE4,dr_ismp,1,111
ACC_ITEM_CODE4,dr_ismp1,1,111
ACC_ITEM_CODE4,dr_ismp_int,1,111
ACC_ITEM_CODE4,dr_pre_eop_cs,1,123
ACC_ITEM_CODE4,dr_pre_eop_ismp,1,111
ACC_ITEM_CODE4,dr_pre_eop_ps,1,155
ACC_ITEM_CODE4,dr_pre_eop_sms,1,115
ACC_ITEM_CODE4,dr_ps,1,155
ACC_ITEM_CODE4,dr_ps_bak,1,155
ACC_ITEM_CODE4,dr_ps_int,1,155
ACC_ITEM_CODE4,dr_sms,1,115
ACC_ITEM_CODE4,dr_sms_int,1,115
ACC_ITEM_CODE4,dr_vpmn,1,123
ACC_ITEM_TYPE_NAME_PROVINCE,dr_bill_mobl,4,16
ACC_ITEM_TYPE_NAME_PROVINCE,dr_bill_pstn,4,17
ACC_ITEM_TYPE_NAME_TAX,dr_bill_mobl,4,17
ACC_ITEM_TYPE_NAME_TAX,dr_bill_pstn,4,16
ACC_ITEM_TYPE_PROVINCE,dr_zd,4,34
ACC_ITEM_TYPE_PROVINCE_MARK,dr_zd,4,35
ACC_NBR,dr_apportion_zd,4,15
ACC_NBR,dr_bcbp_bill,4,7
ACC_NBR,dr_bill_mobl,4,6
ACC_NBR,dr_bill_pstn,4,6
ACC_NBR,dr_fix_mbi,4,15
ACC_NBR,dr_invoice_zd,4,14
ACC_NBR,dr_iot_bill,4,1
ACC_NBR,dr_iot_bill_day,4,1
ACC_NBR,dr_iot_bill_up,4,1
ACC_NBR,dr_iot_info,4,1
ACC_NBR,dr_iot_info_up,4,1
ACC_NBR,dr_ivpn,1,6
ACC_NBR,dr_lte_pay,4,10
ACC_NBR,dr_oth_mbi,4,17
ACC_NBR,dr_ub_mth,4,3
ACC_NBR,dr_ubalance_day,4,4
ACC_NBR,dr_upayment,4,2
ACC_NBR,dr_uppm_balance,4,1
ACC_NBR,dr_zd,4,24
ACC_NBR_CNT,dr_iot_sta,4,2
ACC_NBR_DCNT,dr_iot_sta,4,4
ACC_NBR_SCNT,dr_iot_sta,4,3
ACC_NUMBER,dr_highroam,2,11
ACC_VOLUME,dr_highroam,2,12
ACTION,dr_border_roam,4,1
ACTION,dr_sd,4,3
AC_ADDRESS,dr_wlan,4,57
ADDITION_FEE,dr_down,2,31
ADDUP_MIDDLE_INFO,dr_scp,4,60
ADDUP_MIDDLE_INFO,dr_scp_lte,4,60
ADDUP_MIDDLE_INFO,dr_scp_lte_new,4,60
ADDUP_MIDDLE_INFO,dr_scp_off,4,60
ADDUP_RES,dr_cs,2,61
ADDUP_RES,dr_cs_army,2,61
ADDUP_RES,dr_cs_int,2,61
ADDUP_RES,dr_pre_eop_cs,2,61
ADDUP_RES,dr_pre_eop_ps,2,112
ADDUP_RES,dr_ps,2,112
ADDUP_RES,dr_ps_bak,2,112
ADDUP_RES,dr_ps_int,2,112
ADDUP_RES,dr_ps_to_other,2,112
ADDUP_RES,dr_scp,4,9
ADDUP_RES,dr_scp_lte,4,9
ADDUP_RES,dr_scp_lte_new,4,9
ADDUP_RES,dr_scp_off,4,9
ADDUP_RES,dr_vpmn,2,61
ADDUP_RES_CODE1,dr_wlan,1,43
ADDUP_RES_CODE2,dr_wlan,1,45
ADDUP_RES_CODE3,dr_wlan,1,47
ADDUP_RES_VAL,dr_cs,4,98
ADDUP_RES_VAL,dr_cs_army,4,98
ADDUP_RES_VAL,dr_cs_int,4,98
ADDUP_RES_VAL,dr_ismp,4,86
ADDUP_RES_VAL,dr_ismp1,4,86
ADDUP_RES_VAL,dr_ismp_int,4,86
ADDUP_RES_VAL,dr_mms,4,86
ADDUP_RES_VAL,dr_pre_eop_cs,4,98
ADDUP_RES_VAL,dr_pre_eop_ismp,4,86
ADDUP_RES_VAL,dr_pre_eop_ps,4,131
ADDUP_RES_VAL,dr_pre_eop_sms,4,91
ADDUP_RES_VAL,dr_ps,4,131
ADDUP_RES_VAL,dr_ps_bak,4,131
ADDUP_RES_VAL,dr_ps_int,4,131
ADDUP_RES_VAL,dr_ps_to_other,4,131
ADDUP_RES_VAL,dr_rent,4,55
ADDUP_RES_VAL,dr_sms,4,91
ADDUP_RES_VAL,dr_sms_int,4,91
ADDUP_RES_VAL,dr_vpmn,4,98
ADDUP_RES_VAL1,dr_wlan,2,44
ADDUP_RES_VAL2,dr_wlan,2,46
ADDUP_RES_VAL3,dr_wlan,2,48
ADD_PRODUCT,dr_info_sd,4,18
ADJUST_AMOUNT,dr_lte_adjust,4,9
ADVANCE_TAX,dr_rent,1,45
ALL_PROMOTION_PRODS,dr_common_20,4,22
ALL_PROMOTION_PRODS,dr_cs,4,113
ALL_PROMOTION_PRODS,dr_cs_army,4,113
ALL_PROMOTION_PRODS,dr_cs_int,4,113
ALL_PROMOTION_PRODS,dr_ext,4,48
ALL_PROMOTION_PRODS,dr_ismp,4,101
ALL_PROMOTION_PRODS,dr_ismp1,4,101
ALL_PROMOTION_PRODS,dr_ismp_int,4,101
ALL_PROMOTION_PRODS,dr_mms,4,101
ALL_PROMOTION_PRODS,dr_pre_eop_cs,4,113
ALL_PROMOTION_PRODS,dr_pre_eop_ismp,4,101
ALL_PROMOTION_PRODS,dr_pre_eop_ps,4,146
ALL_PROMOTION_PRODS,dr_pre_eop_sms,4,106
ALL_PROMOTION_PRODS,dr_ps,4,146
ALL_PROMOTION_PRODS,dr_ps_bak,4,146
ALL_PROMOTION_PRODS,dr_ps_int,4,146
ALL_PROMOTION_PRODS,dr_ps_to_other,4,146
ALL_PROMOTION_PRODS,dr_sms,4,106
ALL_PROMOTION_PRODS,dr_sms_int,4,106
ALL_PROMOTION_PRODS,dr_vc,4,30
ALL_PROMOTION_PRODS,dr_vpmn,4,113
ALL_PROMOTION_PRODS,dr_wlan,4,86
AMOUNT,dr_lte_acctitem,4,9
AMOUNT,dr_lte_balpayout,4,10
AMOUNT,dr_lte_balsrc,4,6
AMOUNT,dr_lte_flow,4,4
AMOUNT,dr_lte_pay,4,3
AMOUNT,dr_mvno_flow,4,5
AMOUNT,dr_tz,4,11
AMOUNT,dr_ubalance_day,4,10
AMOUNT,dr_ubalupdate,4,4
AMOUNT,dr_upayment,4,6
AMOUNT,dr_yd_tz,4,11
AMOUNT_UPPER,dr_ubalance_day,4,11
ANS_DATA,dr_ocs_sd_new,4,18
ANS_DATA,dr_zft_sd,4,15
ANS_FIELD_1,dr_ocs_sd_new,4,30
ANS_FIELD_10,dr_ocs_sd_new,4,39
ANS_FIELD_2,dr_ocs_sd_new,4,31
ANS_FIELD_3,dr_ocs_sd_new,4,32
ANS_FIELD_4,dr_ocs_sd_new,4,33
ANS_FIELD_5,dr_ocs_sd_new,4,34
ANS_FIELD_6,dr_ocs_sd_new,4,35
ANS_FIELD_7,dr_ocs_sd_new,4,36
ANS_FIELD_8,dr_ocs_sd_new,4,37
ANS_FIELD_9,dr_ocs_sd_new,4,38
AOC_AFTER,dr_scp,4,36
AOC_AFTER,dr_scp_lte,4,36
AOC_AFTER,dr_scp_lte_new,4,36
AOC_AFTER,dr_scp_off,4,36
AOC_BEFORE,dr_scp,4,35
AOC_BEFORE,dr_scp_lte,4,35
AOC_BEFORE,dr_scp_lte_new,4,35
AOC_BEFORE,dr_scp_off,4,35
APNNI,dr_eop_ps,4,5
APNNI,dr_mvno_ps,4,6
APN_AGRT_MBDL,dr_pre_eop_ps,1,189
APN_AGRT_MBDL,dr_ps,1,189
APN_AGRT_MBDL,dr_scp_lte,4,88
APN_AGRT_MBDL,dr_scp_lte_new,4,88
APN_AGRT_MBUL,dr_pre_eop_ps,1,188
APN_AGRT_MBUL,dr_ps,1,188
APN_AGRT_MBUL,dr_scp_lte,4,87
APN_AGRT_MBUL,dr_scp_lte_new,4,87
APN_NI,dr_pre_eop_ps,4,53
APN_NI,dr_ps,4,53
APN_NI,dr_ps_bak,4,53
APN_NI,dr_ps_int,4,53
APN_NI,dr_ps_to_other,4,53
APN_NI,dr_scp,4,47
APN_NI,dr_scp_lte,4,47
APN_NI,dr_scp_lte_new,4,47
APN_NI,dr_scp_off,4,47
APN_OI,dr_pre_eop_ps,4,54
APN_OI,dr_ps,4,54
APN_OI,dr_ps_bak,4,54
APN_OI,dr_ps_int,4,54
APN_OI,dr_ps_to_other,4,54
APP_TYPE,dr_ismp,1,51
APP_TYPE,dr_ismp1,1,51
APP_TYPE,dr_ismp_int,1,51
APP_TYPE,dr_mms,1,51
APP_TYPE,dr_pre_eop_ismp,1,51
APP_TYPE,dr_scp,4,53
APP_TYPE,dr_scp_lte,4,53
APP_TYPE,dr_scp_lte_new,4,53
APP_TYPE,dr_scp_off,4,53
ARREARAGE_UNIT,dr_scp,4,34
ARREARAGE_UNIT,dr_scp_lte,4,34
ARREARAGE_UNIT,dr_scp_lte_new,4,34
ARREARAGE_UNIT,dr_scp_off,4,34
AS_ADDRESS,dr_wlan,4,58
AUTH_TYPE,dr_wlan,1,51
A_NUMBER,dr_cs,4,20
A_NUMBER,dr_cs_army,4,20
A_NUMBER,dr_cs_int,4,20
A_NUMBER,dr_down,4,24
A_NUMBER,dr_pre_eop_cs,4,20
A_NUMBER,dr_scp,4,5
A_NUMBER,dr_scp_lte,4,5
A_NUMBER,dr_scp_lte_new,4,5
A_NUMBER,dr_scp_off,4,5
A_NUMBER,dr_vpmn,4,20
A_NUMBER,dr_zd,4,9
BACKUP_DATE,dr_cs,4,86
BACKUP_DATE,dr_cs_army,4,86
BACKUP_DATE,dr_cs_int,4,86
BACKUP_DATE,dr_ext,4,41
BACKUP_DATE,dr_ismp,4,73
BACKUP_DATE,dr_ismp1,4,73
BACKUP_DATE,dr_ismp_int,4,73
BACKUP_DATE,dr_mms,4,73
BACKUP_DATE,dr_pre_eop_cs,4,86
BACKUP_DATE,dr_pre_eop_ismp,4,73
BACKUP_DATE,dr_pre_eop_ps,4,121
BACKUP_DATE,dr_pre_eop_sms,4,77
BACKUP_DATE,dr_ps,4,121
BACKUP_DATE,dr_ps_bak,4,121
BACKUP_DATE,dr_ps_int,4,121
BACKUP_DATE,dr_ps_to_other,4,121
BACKUP_DATE,dr_rent,4,56
BACKUP_DATE,dr_sms,4,77
BACKUP_DATE,dr_sms_int,4,77
BACKUP_DATE,dr_vpmn,4,86
BACKUP_DATE,dr_wlan,4,73
BACKWARD_FLAG,dr_pre_eop_ps,1,194
BACKWARD_FLAG,dr_ps,1,194
BACKWARD_IMSI,dr_pre_eop_ps,4,197
BACKWARD_IMSI,dr_ps,4,197
BACKWARD_PRODUCT_ID,dr_pre_eop_ps,4,203
BACKWARD_PRODUCT_ID,dr_ps,4,203
BACKWARD_RATING_RES,dr_pre_eop_ps,4,202
BACKWARD_RATING_RES,dr_ps,4,202
BACKWARD_SERV_ID,dr_pre_eop_ps,2,196
BACKWARD_SERV_ID,dr_ps,2,196
BACKWARD_USER_NUMBER,dr_pre_eop_ps,4,195
BACKWARD_USER_NUMBER,dr_ps,4,195
BAK1,dr_lte_acctbal,4,14
BAK1,dr_lte_balpayout,4,16
BAK1,dr_lte_balsrc,4,13
BAK2,dr_lte_acctbal,4,15
BAK2,dr_lte_balpayout,4,17
BAK2,dr_lte_balsrc,4,14
BAK3,dr_lte_acctbal,4,16
BAK3,dr_lte_balpayout,4,18
BAK3,dr_lte_balsrc,4,15
BAK4,dr_lte_acctbal,4,17
BALANCE,dr_lte_acctbal,4,5
BALANCE,dr_lte_pay,4,14
BALANCE_ITEMTYPE_ID,dr_lte_acctbal,4,3
BALANCE_RELATION_ID,dr_lte_balpayout,4,12
BALANCE_RELATION_ID,dr_lte_balsrc,4,5
BALANCE_SOURCE_ID,dr_lte_balsrc,4,4
BALANCE_TYPE_DESC,dr_ubalance_day,4,8
BALANCE_TYPE_DESC,dr_ubalupdate,4,2
BALANCE_TYPE_ID,dr_ubalance_day,4,7
BALANCE_TYPE_ID,dr_ubalupdate,4,1
BASICFEE,dr_mvno_ps,4,19
BASIC_FEE,dr_down,2,18
BEARER_ID,dr_pre_eop_ps,4,187
BEARER_ID,dr_ps,4,187
BEARER_ID,dr_scp_lte,4,86
BEARER_ID,dr_scp_lte_new,4,86
BEARER_PROTOCOL_TYPE,dr_up_iismp,4,27
BEFORE_TZ,dr_tz,4,5
BEFORE_TZ,dr_yd_tz,4,5
BEGIN_BILLING_CYCLE_ID,dr_bcbp_bill,4,11
BEGIN_TIME,dr_up_iismp,4,17
BEGIN_TIME1,dr_pre_eop_ps,5,94
BEGIN_TIME1,dr_ps,5,94
BEGIN_TIME1,dr_ps_bak,5,94
BEGIN_TIME1,dr_ps_int,5,94
BEGIN_TIME1,dr_ps_to_other,5,94
BEGIN_TIME2,dr_pre_eop_ps,5,110
BEGIN_TIME2,dr_ps,5,110
BEGIN_TIME2,dr_ps_bak,5,110
BEGIN_TIME2,dr_ps_int,5,110
BEGIN_TIME2,dr_ps_to_other,5,110
BIG_ACCT_FLAG,dr_cs,1,146
BIG_ACCT_FLAG,dr_ismp,1,134
BIG_ACCT_FLAG,dr_ps,1,205
BIG_ACCT_FLAG,dr_sms,1,138
BILLFREE_FLAG,dr_cs,4,116
BILLFREE_FLAG,dr_cs_army,4,116
BILLFREE_FLAG,dr_cs_int,4,116
BILLFREE_FLAG,dr_pre_eop_cs,4,116
BILLFREE_FLAG,dr_vpmn,4,116
BILLING_ACC_TYPE,dr_up_iismp,4,44
BILLING_CYCLE,dr_bill_mobl,4,4
BILLING_CYCLE,dr_bill_pstn,4,4
BILLING_CYCLE,dr_ivpn,1,4
BILLING_CYCLE,dr_zd,4,22
BILLING_CYCLE_ID,dr_apportion_zd,4,4
BILLING_CYCLE_ID,dr_fix_mbi,4,8
BILLING_CYCLE_ID,dr_lte_acctitem,4,6
BILLING_CYCLE_ID,dr_lte_adjust,4,3
BILLING_CYCLE_ID,dr_lte_badbill,4,4
BILLING_CYCLE_ID,dr_lte_ballog,4,8
BILLING_CYCLE_ID,dr_lte_balpayout,4,4
BILLING_CYCLE_ID,dr_lte_dbi,4,4
BILLING_CYCLE_ID,dr_lte_mbi,4,4
BILLING_CYCLE_ID,dr_lte_pay,4,7
BILLING_CYCLE_ID,dr_mvno_dbi,4,5
BILLING_CYCLE_ID,dr_mvno_mbi,4,5
BILLING_CYCLE_ID,dr_oth_mbi,4,8
BILLING_CYCLE_ID,dr_ub_mth,4,2
BILLING_CYCLE_ID,dr_upayment,4,5
BILLING_CYCLE_ID_ORI,dr_fix_mbi,4,9
BILLING_CYCLE_ID_ORI,dr_lte_dbi,4,5
BILLING_CYCLE_ID_ORI,dr_lte_mbi,4,5
BILLING_CYCLE_ID_ORI,dr_mvno_dbi,4,6
BILLING_CYCLE_ID_ORI,dr_mvno_mbi,4,6
BILLING_CYCLE_ID_ORI,dr_oth_mbi,4,9
BILLING_CYCLE_TYPE,dr_bcbp_bill,4,10
BILLING_CYCLE_TYPE,dr_bill_mobl,4,3
BILLING_CYCLE_TYPE,dr_bill_pstn,1,3
BILLING_CYCLE_TYPE,dr_ivpn,1,3
BILLING_CYCLE_TYPE,dr_zd,4,21
BILLING_MODE,dr_apportion_zd,4,10
BILLING_MODE,dr_fix_mbi,4,14
BILLING_MODE,dr_lte_dbi,4,11
BILLING_MODE,dr_lte_mbi,4,11
BILLING_MODE,dr_mvno_cs,4,37
BILLING_MODE,dr_mvno_dbi,4,12
BILLING_MODE,dr_mvno_ismp,4,19
BILLING_MODE,dr_mvno_mbi,4,12
BILLING_MODE,dr_mvno_ps,4,25
BILLING_MODE,dr_mvno_sms,4,14
BILLING_MODE,dr_oth_mbi,4,16
BILLING_MODE,dr_ubalance_day,4,5
BILLING_MODE,dr_uppm_balance,4,2
BILLING_MODE_DESC,dr_ubalance_day,4,6
BILLING_MODE_DESC,dr_uppm_balance,4,3
BILL_AMOUNT,dr_lte_pay,4,11
BILL_CYCLE,dr_ext,1,51
BILL_CYCLE,dr_rent,1,46
BILL_FLAG,dr_ismp,1,50
BILL_FLAG,dr_ismp1,1,50
BILL_FLAG,dr_ismp_int,1,50
BILL_FLAG,dr_mms,1,50
BILL_FLAG,dr_pre_eop_ismp,1,50
BILL_FLAG,dr_pre_eop_ps,1,72
BILL_FLAG,dr_ps,1,72
BILL_FLAG,dr_ps_bak,1,72
BILL_FLAG,dr_ps_int,1,72
BILL_FLAG,dr_ps_to_other,1,72
BILL_FLAG,dr_scp,4,42
BILL_FLAG,dr_scp_lte,4,42
BILL_FLAG,dr_scp_lte_new,4,42
BILL_FLAG,dr_scp_off,4,42
BILL_ID_TYPE,dr_pre_eop_sms,1,44
BILL_ID_TYPE,dr_sms,1,44
BILL_ID_TYPE,dr_sms_int,1,44
BILL_INDICATE,dr_cs,1,19
BILL_INDICATE,dr_cs_army,1,19
BILL_INDICATE,dr_cs_int,1,19
BILL_INDICATE,dr_pre_eop_cs,1,19
BILL_INDICATE,dr_pre_eop_sms,1,43
BILL_INDICATE,dr_sms,1,43
BILL_INDICATE,dr_sms_int,1,43
BILL_INDICATE,dr_vpmn,1,19
BILL_MONTH,dr_cs,4,4
BILL_MONTH,dr_cs_army,4,4
BILL_MONTH,dr_cs_int,4,4
BILL_MONTH,dr_ext,4,4
BILL_MONTH,dr_invoice_zd,4,6
BILL_MONTH,dr_ismp,4,5
BILL_MONTH,dr_ismp1,4,5
BILL_MONTH,dr_ismp_int,4,5
BILL_MONTH,dr_mms,4,5
BILL_MONTH,dr_pre_eop_cs,4,4
BILL_MONTH,dr_pre_eop_ismp,4,5
BILL_MONTH,dr_pre_eop_ps,4,4
BILL_MONTH,dr_pre_eop_sms,4,4
BILL_MONTH,dr_ps,4,4
BILL_MONTH,dr_ps_bak,4,4
BILL_MONTH,dr_ps_int,4,4
BILL_MONTH,dr_ps_to_other,4,4
BILL_MONTH,dr_rent,4,4
BILL_MONTH,dr_rent_file,1,1
BILL_MONTH,dr_sms,4,4
BILL_MONTH,dr_sms_int,4,4
BILL_MONTH,dr_tz,4,6
BILL_MONTH,dr_vpmn,4,4
BILL_MONTH,dr_wlan,4,4
BILL_MONTH,dr_wlw_zd,4,5
BILL_MONTH,dr_xz,4,6
BILL_MONTH,dr_yd_tz,4,6
BILL_MONTH,dr_yd_zd,4,5
BILL_RESOURCE,dr_apportion_zd,4,8
BILL_SERIAL_NBR,dr_lte_acctitem,4,5
BILL_SERIAL_NBR,dr_lte_balpayout,4,5
BILL_SERIAL_NBR,dr_lte_pay,4,6
BILL_TYPE,dr_bcbp_bill,4,6
BILL_TYPE,dr_xz,4,7
BILL_TYPE,dr_ybtj,4,10
BIZ_TYPE,dr_eop_ismp,4,2
BIZ_TYPE,dr_fix_mbi,4,12
BIZ_TYPE,dr_lte_dbi,4,9
BIZ_TYPE,dr_lte_mbi,4,9
BIZ_TYPE,dr_mvno_cs,4,2
BIZ_TYPE,dr_mvno_dbi,4,10
BIZ_TYPE,dr_mvno_ismp,4,2
BIZ_TYPE,dr_mvno_mbi,4,10
BIZ_TYPE,dr_mvno_ps,4,2
BIZ_TYPE,dr_mvno_sms,4,2
BIZ_TYPE,dr_oth_mbi,4,12
BLNG_CCL_ID,dr_iot_bill,4,3
BLNG_CCL_ID,dr_iot_bill_day,4,3
BLNG_CCL_ID,dr_iot_bill_up,4,3
BLNG_CCL_ID,dr_iot_info,4,3
BLNG_CCL_ID,dr_iot_info_up,4,3
BLNG_CCL_ID,dr_iot_sta,4,1
BOOK_CHARGE_VAL,dr_cs,4,100
BOOK_CHARGE_VAL,dr_cs_army,4,100
BOOK_CHARGE_VAL,dr_cs_int,4,100
